MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
2575.json	me.prettyprint.cassandra.service.template.SuperCfResultWrapper.getInteger(SN, N)	noCall	noCall	true	847
208.json	me.prettyprint.hom.EntityManagerImpl.initializeClasspath(me.prettyprint.hom.annotations.AnnotationScanner, java.lang.String)	207.json	me.prettyprint.hom.EntityManagerImpl.initialize(me.prettyprint.hom.annotations.AnnotationScanner, java.lang.String[])	true	941
1801.json	me.prettyprint.cassandra.model.HCounterSuperColumnImpl.get(int)	noCall	noCall	true	855
1646.json	me.prettyprint.cassandra.model.thrift.ThriftSubCountQuery.toString()	noCall	noCall	true	1078
2651.json	me.prettyprint.cassandra.service.ThriftCfDef.getMemtableFlushAfterMins()	noCall	noCall	true	920
2529.json	me.prettyprint.cassandra.service.template.ColumnFamilyTemplate.createUpdater(K)	noCall	noCall	true	866
85.json	me.prettyprint.hom.ClassCacheMgr.getCfMapDef(java.lang.String, boolean)	47.json	me.prettyprint.hom.HectorObjectMapper.getObject(me.prettyprint.hector.api.Keyspace, java.lang.String, I)	true	954
843.json	me.prettyprint.cassandra.connection.client.HThriftClient.getCassandra(java.lang.String)	noCall	noCall	true	941
2788.json	me.prettyprint.cassandra.service.CassandraHostConfigurator.setLoadBalancingPolicy(me.prettyprint.cassandra.connection.LoadBalancingPolicy)	noCall	noCall	true	1018
1131.json	me.prettyprint.cassandra.serializers.DoubleSerializer.toByteBuffer(java.lang.Double)	noCall	noCall	true	1016
1700.json	me.prettyprint.cassandra.model.thrift.ThriftRangeSuperSlicesCounterQuery.execute()	noCall	noCall	true	789
1288.json	me.prettyprint.cassandra.model.RowImpl.getKey()	noCall	noCall	true	1132
1731.json	me.prettyprint.cassandra.model.thrift.ThriftRangeSubSlicesQuery.setRowCount(int)	noCall	noCall	true	1089
1823.json	me.prettyprint.cassandra.model.HCounterColumnImpl.setValue(java.lang.Long)	1833.json	me.prettyprint.cassandra.model.HCounterColumnImpl.apply(java.lang.Long, int)	true	1173
2279.json	me.prettyprint.cassandra.service.HColumnFamilyImpl.getExecutionTimeNano()	noCall	noCall	true	859
2371.json	me.prettyprint.cassandra.service.template.AbstractResultWrapper.getFloat(N)	noCall	noCall	true	328
1208.json	me.prettyprint.cassandra.locking.HLockManagerImpl.writeLock(me.prettyprint.hector.api.locking.HLock)	1198.json	me.prettyprint.cassandra.locking.HLockManagerImpl.acquire(me.prettyprint.hector.api.locking.HLock, long)	true	379
1115.json	me.prettyprint.cassandra.serializers.LongSerializer.toByteBuffer(java.lang.Long)	1131.json,1157.json	me.prettyprint.cassandra.serializers.DoubleSerializer.toByteBuffer(java.lang.Double),me.prettyprint.cassandra.serializers.DateSerializer.toByteBuffer(java.util.Date)	true	1121
1697.json	me.prettyprint.cassandra.model.thrift.ThriftRangeSuperSlicesCounterQuery.setKeys(K, K)	noCall	noCall	true	789
2441.json	me.prettyprint.cassandra.service.template.SuperCfTemplate.querySuperColumns(K)	noCall	noCall	true	846
1767.json	me.prettyprint.cassandra.model.thrift.ThriftRangeSubSlicesCounterQuery.execute()	noCall	noCall	true	549
6.json	me.prettyprint.hom.CFMappingDef.getPropMapByColumnName(java.lang.String)	55.json,6.json,115.json	me.prettyprint.hom.HectorObjectMapper.createObject(me.prettyprint.hom.CFMappingDef<T>, java.lang.Object, me.prettyprint.hector.api.beans.ColumnSlice<java.lang.String, byte[]>),me.prettyprint.hom.CFMappingDef.getPropMapByColumnName(java.lang.String),me.prettyprint.hom.CollectionMapperHelper.addColumnToCollection(me.prettyprint.hom.CFMappingDef<?>, java.lang.Object, java.lang.String, byte[])	true	954
1413.json	me.prettyprint.cassandra.model.BasicColumnDefinition.setIndexName(java.lang.String)	noCall	noCall	true	991
2418.json	me.prettyprint.cassandra.service.template.SuperCfUpdater.setLong(N, java.lang.Long)	noCall	noCall	true	866
2720.json	me.prettyprint.cassandra.service.CassandraHost.setMaxWaitTimeWhenExhausted(long)	2756.json	me.prettyprint.cassandra.service.CassandraHostConfigurator.applyConfig(me.prettyprint.cassandra.service.CassandraHost)	true	1216
1917.json	me.prettyprint.cassandra.service.ClearCounterRow.setColumnFamily(java.lang.String)	noCall	noCall	true	261
2812.json	me.prettyprint.cassandra.service.MultigetSliceIterator.hasNext()	noCall	noCall	true	129
1399.json	me.prettyprint.cassandra.model.SuperRowsImpl.toString()	noCall	noCall	true	1094
1912.json	me.prettyprint.cassandra.model.BasicColumnFamilyDefinition.setRowCacheProvider(java.lang.String)	noCall	noCall	true	584
1765.json	me.prettyprint.cassandra.model.thrift.ThriftRangeSubSlicesCounterQuery.setSuperColumn(SN)	noCall	noCall	true	549
1397.json	me.prettyprint.cassandra.model.SuperRowsImpl.getCount()	noCall	noCall	true	1094
2031.json	me.prettyprint.cassandra.service.spring.HectorTemplateImpl.initKeyspaceOperator()	2030.json	me.prettyprint.cassandra.service.spring.HectorTemplateImpl.init()	true	1056
577.json	me.prettyprint.hector.api.locking.HLockManagerConfigurator.getBackOffRetryDelayInMillis()	1198.json	me.prettyprint.cassandra.locking.HLockManagerImpl.acquire(me.prettyprint.hector.api.locking.HLock, long)	true	379
1491.json	me.prettyprint.cassandra.model.thrift.ThriftMultigetSuperSliceCounterQuery.setColumnFamily(java.lang.String)	noCall	noCall	true	789
1493.json	me.prettyprint.cassandra.model.thrift.ThriftCounterColumnQuery.setName(N)	noCall	noCall	true	853
2813.json	me.prettyprint.cassandra.service.MultigetSliceIterator.next()	noCall	noCall	true	129
530.json	me.prettyprint.hector.api.beans.DynamicComposite.toByteBuffer(java.lang.Object...)	noCall	noCall	true	850
480.json	me.prettyprint.hector.api.beans.AbstractComposite.getAliasesToComparatorMapping()	noCall	noCall	true	860
255.json	me.prettyprint.hom.annotations.DefaultAnnotationScanner.scan(java.lang.String, java.lang.Class<? extends java.lang.annotation.Annotation>)	noCall	noCall	true	344
2836.json	me.prettyprint.cassandra.service.SliceCounterIterator.Anonymous-987adf99-b757-424c-98dd-32d8d7a16fe5.function()	noCall	noCall	true	339
2522.json	me.prettyprint.cassandra.service.template.IndexedSlicesPredicate.count(int)	noCall	noCall	true	645
971.json	me.prettyprint.cassandra.connection.DynamicLoadBalancingPolicy.getPool(java.util.Collection<me.prettyprint.cassandra.connection.HClientPool>, java.util.Set<me.prettyprint.cassandra.service.CassandraHost>)	noCall	noCall	true	880
1976.json	me.prettyprint.cassandra.service.IndexedSlicesIterator.next()	1975.json	me.prettyprint.cassandra.service.IndexedSlicesIterator.hasNext()	true	682
1436.json	me.prettyprint.cassandra.model.SuperRowImpl.getKey()	noCall	noCall	true	1094
378.json	me.prettyprint.hector.api.factory.HFactory.createCounterColumn(N, long, me.prettyprint.hector.api.Serializer<N>)	379.json,2065.json	me.prettyprint.hector.api.factory.HFactory.createCounterColumn(java.lang.String, long),me.prettyprint.cassandra.service.spring.HectorTemplateImpl.createCounterColumn(N, long, me.prettyprint.hector.api.Serializer<N>)	true	854
2635.json	me.prettyprint.cassandra.service.ThriftCfDef.setSubComparatorTypeAlias(java.lang.String)	noCall	noCall	true	682
2538.json	me.prettyprint.cassandra.service.template.ColumnFamilyTemplate.queryColumns(K, me.prettyprint.cassandra.model.HSlicePredicate<N>, me.prettyprint.cassandra.service.template.ColumnFamilyRowMapper<K, N, T>)	2537.json	me.prettyprint.cassandra.service.template.ColumnFamilyTemplate.queryColumns(K, me.prettyprint.cassandra.service.template.ColumnFamilyRowMapper<K, N, T>)	true	852
1194.json	me.prettyprint.cassandra.locking.AbstractLockManager.setKeyspace(me.prettyprint.hector.api.Keyspace)	noCall	noCall	true	379
1128.json	me.prettyprint.cassandra.serializers.AbstractSerializer.computeInitialHashSize(int)	null,1147.json,1127.json,1126.json	me.prettyprint.cassandra.serializers.AbstractSerializer.toBytesSet(java.util.List<T>),me.prettyprint.cassandra.serializers.PrefixedSerializer.fromBytesMap(java.util.Map<java.nio.ByteBuffer, V>),me.prettyprint.cassandra.serializers.AbstractSerializer.fromBytesMap(java.util.Map<java.nio.ByteBuffer, V>),me.prettyprint.cassandra.serializers.AbstractSerializer.toBytesMap(java.util.Map<T, V>)	true	933
1524.json	me.prettyprint.cassandra.model.thrift.AbstractThriftClientWrapper.describe_version()	noCall	noCall	true	918
2568.json	me.prettyprint.cassandra.service.template.SuperCfResultWrapper.getColumnNames()	noCall	noCall	true	847
8.json	me.prettyprint.hom.CFMappingDef.getColFamName()	9.json,191.json	me.prettyprint.hom.CFMappingDef.getEffectiveColFamName(),me.prettyprint.hom.cache.TableParserValidator.validateBaseEntityClass(me.prettyprint.hom.ClassCacheMgr, me.prettyprint.hom.CFMappingDef<T>)	true	954
1103.json	me.prettyprint.cassandra.serializers.UUIDSerializer.toByteBuffer(java.util.UUID)	noCall	noCall	true	1081
1489.json	me.prettyprint.cassandra.model.thrift.ThriftMultigetSuperSliceCounterQuery.setColumnNames(SN...)	noCall	noCall	true	789
1496.json	me.prettyprint.cassandra.model.thrift.ThriftCounterColumnQuery.execute()	noCall	noCall	true	853
2579.json	me.prettyprint.cassandra.service.template.SuperCfResultWrapper.getString(SN, N)	noCall	noCall	true	847
2817.json	me.prettyprint.cassandra.service.MultigetSliceIterator.getHostsUsed()	noCall	noCall	true	129
968.json	me.prettyprint.cassandra.connection.BackgroundCassandraHostService.setRetryDelayInSeconds(int)	null	me.prettyprint.cassandra.connection.HConnectionManager.setCassandraHostRetryDelay(int)	true	1021
2379.json	me.prettyprint.cassandra.service.template.ThriftColumnFamilyTemplate.doExecuteSlice(K, me.prettyprint.cassandra.model.HSlicePredicate<N>, me.prettyprint.cassandra.service.template.ColumnFamilyRowMapper<K, N, T>)	noCall	noCall	true	866
99.json	me.prettyprint.hom.PropertyMappingDefinition.getPropDesc()	7.json,114.json,55.json,167.json,77.json,69.json,90.json,130.json,60.json,67.json,53.json,68.json,null	me.prettyprint.hom.CFMappingDef.addPropertyDefinition(me.prettyprint.hom.PropertyMappingDefinition),me.prettyprint.hom.CollectionMapperHelper.instantiateCollection(java.lang.Object, me.prettyprint.hector.api.beans.HColumn<java.lang.String, byte[]>, me.prettyprint.hom.PropertyMappingDefinition),me.prettyprint.hom.HectorObjectMapper.createObject(me.prettyprint.hom.CFMappingDef<T>, java.lang.Object, me.prettyprint.hector.api.beans.ColumnSlice<java.lang.String, byte[]>),me.prettyprint.hom.ReflectionHelper.invokeGetter(java.lang.Object, me.prettyprint.hom.PropertyMappingDefinition),me.prettyprint.hom.converters.VariableIntegerConverter.convertCassTypeToObjType(me.prettyprint.hom.PropertyMappingDefinition, byte[]),me.prettyprint.hom.HectorObjectMapper.setPropertyUsingColumn(T, me.prettyprint.hector.api.beans.HColumn<java.lang.String, byte[]>, me.prettyprint.hom.PropertyMappingDefinition),me.prettyprint.hom.ClassCacheMgr.processIdCustomAnnotation(java.lang.reflect.Field, me.prettyprint.hom.annotations.Id, me.prettyprint.hom.CFMappingDef<T>, java.util.Map<java.lang.String, java.beans.PropertyDescriptor>),me.prettyprint.hom.KeyDefinition.addIdPropertyMap(me.prettyprint.hom.PropertyMappingDefinition),me.prettyprint.hom.HectorObjectMapper.createColumnsFromCollectionProperty(T, me.prettyprint.hom.PropertyMappingDefinition),me.prettyprint.hom.HectorObjectMapper.setSimpleId(me.prettyprint.hom.CFMappingDef<T>, T, java.lang.Object),me.prettyprint.hom.HectorObjectMapper.generateColumnFamilyKeyFromPojo(java.lang.Object, me.prettyprint.hom.CFMappingDef<?>),me.prettyprint.hom.HectorObjectMapper.setComplexId(me.prettyprint.hom.CFMappingDef<T>, T, java.lang.Object),me.prettyprint.hom.converters.DefaultConverter.convertCassTypeToObjType(me.prettyprint.hom.PropertyMappingDefinition, byte[])	false	954
1310.json	me.prettyprint.cassandra.model.HColumnImpl.apply(V, long, int)	noCall	noCall	true	884
1242.json	me.prettyprint.cassandra.utils.ByteBufferOutputStream.writeChar(char)	noCall	noCall	true	860
191.json	me.prettyprint.hom.cache.TableParserValidator.validateBaseEntityClass(me.prettyprint.hom.ClassCacheMgr, me.prettyprint.hom.CFMappingDef<T>)	189.json	me.prettyprint.hom.cache.TableParserValidator.validateAndSetDefaults(me.prettyprint.hom.ClassCacheMgr, me.prettyprint.hom.CFMappingDef<T>)	true	923
504.json	me.prettyprint.hector.api.beans.AbstractComposite.addComponent(int, T, me.prettyprint.hector.api.Serializer<T>, java.lang.String, me.prettyprint.hector.api.beans.AbstractComposite.ComponentEquality)	536.json,503.json	me.prettyprint.hector.api.beans.DynamicComposite.addComponent(int, T, me.prettyprint.hector.api.Serializer<T>, java.lang.String, me.prettyprint.hector.api.beans.AbstractComposite.ComponentEquality),me.prettyprint.hector.api.beans.AbstractComposite.addComponent(T, me.prettyprint.hector.api.Serializer<T>, java.lang.String, me.prettyprint.hector.api.beans.AbstractComposite.ComponentEquality)	true	853
2743.json	me.prettyprint.cassandra.service.clock.SecondsClockResolution.createClock()	noCall	noCall	true	955
2057.json	me.prettyprint.cassandra.service.spring.HectorTemplateImpl.createSuperColumnPath(java.lang.String, SN, N, me.prettyprint.hector.api.Serializer<SN>, me.prettyprint.hector.api.Serializer<N>)	noCall	noCall	true	1059
1069.json	me.prettyprint.cassandra.serializers.DoubleTypeSerializer.get()	noCall	noCall	true	286
1452.json	me.prettyprint.cassandra.model.IndexedSlicesQuery.setColumnFamily(java.lang.String)	noCall	noCall	true	998
1236.json	me.prettyprint.cassandra.utils.ByteBufferOutputStream.prepend(java.util.List<java.nio.ByteBuffer>)	noCall	noCall	true	860
1230.json	me.prettyprint.cassandra.utils.Assert.noneNull(java.lang.Object...)	1629.json,1630.json,1501.json	me.prettyprint.cassandra.model.thrift.ThriftFactory.createSuperColumnPath(java.lang.String, SN, N, me.prettyprint.hector.api.Serializer<SN>, me.prettyprint.hector.api.Serializer<N>),me.prettyprint.cassandra.model.thrift.ThriftFactory.createSuperColumnPath(java.lang.String, SN, me.prettyprint.hector.api.Serializer<SN>),me.prettyprint.cassandra.model.thrift.ThriftMultigetSubSliceQuery.execute()	true	1118
2711.json	me.prettyprint.cassandra.service.CassandraHost.getHost()	null,944.json,null,null	me.prettyprint.cassandra.connection.client.HThriftClient.open(),me.prettyprint.cassandra.connection.ConcurrentHClientPool.borrowClient(),me.prettyprint.cassandra.connection.client.HKerberosThriftClient.open(),me.prettyprint.cassandra.connection.client.HSaslThriftClient.open()	true	1216
1136.json	me.prettyprint.cassandra.serializers.BigIntegerSerializer.get()	null,null,78.json	me.prettyprint.cassandra.serializers.SerializerTypeInferer.getSerializer(java.lang.Class<?>),me.prettyprint.cassandra.serializers.SerializerTypeInferer.getSerializer(java.lang.Object),me.prettyprint.hom.converters.VariableIntegerConverter.convertObjTypeToCassType(java.lang.Object)	true	864
1411.json	me.prettyprint.cassandra.model.BasicColumnDefinition.setValidationClass(java.lang.String)	noCall	noCall	true	991
35.json	me.prettyprint.hom.CFMappingDef.getSliceColumnNameArr()	47.json	me.prettyprint.hom.HectorObjectMapper.getObject(me.prettyprint.hector.api.Keyspace, java.lang.String, I)	true	912
104.json	me.prettyprint.hom.EntityManagerConfigurator.getPropertyGently(java.util.Map<java.lang.String, java.lang.Object>, java.lang.String, boolean)	noCall	noCall	true	937
2753.json	me.prettyprint.cassandra.service.BatchMutation.isEmpty()	1373.json	me.prettyprint.cassandra.model.MutatorImpl.execute()	true	1121
1438.json	me.prettyprint.cassandra.model.SuperRowImpl.toString()	noCall	noCall	true	1094
2584.json	me.prettyprint.cassandra.service.template.SuperCfResultWrapper.applySuperColumn(SN)	2457.json	me.prettyprint.cassandra.service.template.ThriftSuperCfTemplate.doExecuteSlice(K, SN, me.prettyprint.cassandra.model.HSlicePredicate<SN>)	true	847
1342.json	me.prettyprint.cassandra.model.ExecutingVirtualKeyspace.doExecuteOperation(me.prettyprint.cassandra.service.Operation<T>)	noCall	noCall	true	917
1206.json	me.prettyprint.cassandra.locking.HLockManagerImpl.generateLockId()	1204.json,1216.json	me.prettyprint.cassandra.locking.HLockManagerImpl.maybeSetInternalLockId(me.prettyprint.hector.api.locking.HLock),me.prettyprint.cassandra.locking.HLockManagerImpl.createLock(java.lang.String)	true	379
2566.json	me.prettyprint.cassandra.service.template.SuperCfResultWrapper.getKey()	2562.json	me.prettyprint.cassandra.service.template.SuperCfResultWrapper.next()	true	847
2245.json	me.prettyprint.cassandra.service.HColumnFamilyImpl.addKey(K)	noCall	noCall	true	892
2539.json	me.prettyprint.cassandra.service.template.ColumnFamilyTemplate.queryColumns(K, java.util.List<N>, me.prettyprint.cassandra.service.template.ColumnFamilyRowMapper<K, N, T>)	noCall	noCall	true	866
1580.json	me.prettyprint.cassandra.model.thrift.AbstractThriftClientWrapper.send_describe_version()	noCall	noCall	true	918
1338.json	me.prettyprint.cassandra.model.ExecutingVirtualKeyspace.doExecute(me.prettyprint.cassandra.model.KeyspaceOperationCallback<T>)	noCall	noCall	true	920
1132.json	me.prettyprint.cassandra.serializers.DoubleSerializer.fromByteBuffer(java.nio.ByteBuffer)	2372.json	me.prettyprint.cassandra.service.template.AbstractResultWrapper.getDouble(N)	true	1016
1145.json	me.prettyprint.cassandra.serializers.PrefixedSerializer.fromByteBuffer(java.nio.ByteBuffer)	1146.json,1147.json	me.prettyprint.cassandra.serializers.PrefixedSerializer.fromBytesList(java.util.List<java.nio.ByteBuffer>),me.prettyprint.cassandra.serializers.PrefixedSerializer.fromBytesMap(java.util.Map<java.nio.ByteBuffer, V>)	true	922
2394.json	me.prettyprint.cassandra.service.template.ColumnFamilyResultIterator.getRes()	noCall	noCall	true	159
2062.json	me.prettyprint.cassandra.service.spring.HectorTemplateImpl.createSuperColumn(SN, java.util.List<me.prettyprint.hector.api.beans.HColumn<N, V>>)	noCall	noCall	true	1049
2726.json	me.prettyprint.cassandra.service.CassandraHost.setUseThriftFramedTransport(boolean)	2756.json	me.prettyprint.cassandra.service.CassandraHostConfigurator.applyConfig(me.prettyprint.cassandra.service.CassandraHost)	true	1204
1382.json	me.prettyprint.cassandra.model.MutatorImpl.deleteCounter(K, java.lang.String, N, me.prettyprint.hector.api.Serializer<N>)	noCall	noCall	true	853
2373.json	me.prettyprint.cassandra.service.template.AbstractResultWrapper.getBoolean(N)	noCall	noCall	true	866
1256.json	me.prettyprint.cassandra.model.BasicKeyspaceDefinition.getReplicationFactor()	noCall	noCall	true	1014
21.json	me.prettyprint.hom.CFMappingDef.getCfBaseMapDef()	193.json,179.json,57.json,192.json	me.prettyprint.hom.cache.TableParserValidator.validateDerivedEntityClass(me.prettyprint.hom.ClassCacheMgr, me.prettyprint.hom.CFMappingDef<T>),me.prettyprint.hom.cache.InheritanceParserValidator.validateDerivedClassInheritance(me.prettyprint.hom.CFMappingDef<T>),me.prettyprint.hom.HectorObjectMapper.createColumnMap(T),me.prettyprint.hom.cache.TableParserValidator.validatePersistableDerivedEntityClass(me.prettyprint.hom.ClassCacheMgr, me.prettyprint.hom.CFMappingDef<T>)	true	954
2269.json	me.prettyprint.cassandra.service.HColumnFamilyImpl.getExecutionTimeMicro()	noCall	noCall	true	877
136.json	me.prettyprint.hom.KeyDefinition.isSimpleIdPresent()	noCall	noCall	true	909
2792.json	me.prettyprint.cassandra.service.CassandraHostConfigurator.setHostTimeoutWindow(int)	noCall	noCall	true	891
1707.json	me.prettyprint.cassandra.model.thrift.ThriftSubSliceCounterQuery.Anonymous-efbfae1d-ccd2-4d7d-af44-4d606f36a75b.doInKeyspace(me.prettyprint.cassandra.service.KeyspaceService)	noCall	noCall	true	549
536.json	me.prettyprint.hector.api.beans.DynamicComposite.addComponent(int, T, me.prettyprint.hector.api.Serializer<T>, java.lang.String, me.prettyprint.hector.api.beans.AbstractComposite.ComponentEquality)	noCall	noCall	true	137
63.json	me.prettyprint.hom.HectorObjectMapper.determineClassType(me.prettyprint.hom.CFMappingDef<T>, me.prettyprint.hector.api.beans.ColumnSlice<java.lang.String, byte[]>)	55.json	me.prettyprint.hom.HectorObjectMapper.createObject(me.prettyprint.hom.CFMappingDef<T>, java.lang.Object, me.prettyprint.hector.api.beans.ColumnSlice<java.lang.String, byte[]>)	true	954
1625.json	me.prettyprint.cassandra.model.thrift.ThriftMultigetSliceQuery.setColumnFamily(java.lang.String)	noCall	noCall	true	1046
2586.json	me.prettyprint.cassandra.service.template.MappedColumnFamilyResultWrapper.getRow()	noCall	noCall	true	861
2730.json	me.prettyprint.cassandra.service.CassandraHost.parsePortFromUrl(java.lang.String)	noCall	noCall	true	1216
1147.json	me.prettyprint.cassandra.serializers.PrefixedSerializer.fromBytesMap(java.util.Map<java.nio.ByteBuffer, V>)	noCall	noCall	true	920
1769.json	me.prettyprint.cassandra.model.thrift.ThriftRangeSubSlicesCounterQuery.setColumnNames(N...)	noCall	noCall	true	549
997.json	me.prettyprint.cassandra.connection.ConnectionManagerListenersHandler.fireOnHostRestored(me.prettyprint.cassandra.service.CassandraHost)	896.json,null,889.json	me.prettyprint.cassandra.connection.CassandraHostRetryService.RetryRunner.retryDownedHosts(),me.prettyprint.cassandra.connection.CassandraHostRetryService.Anonymous-f1d61900-d660-44e6-aae7-6a883ee907a3.run(),me.prettyprint.cassandra.connection.CassandraHostRetryService.add(me.prettyprint.cassandra.service.CassandraHost)	true	466
1626.json	me.prettyprint.cassandra.model.thrift.ThriftFactory.createColumnPath(java.lang.String, N, me.prettyprint.hector.api.Serializer<N>)	1496.json,1610.json,1609.json,1495.json	me.prettyprint.cassandra.model.thrift.ThriftCounterColumnQuery.execute(),me.prettyprint.cassandra.model.thrift.ThriftColumnQuery.execute(),me.prettyprint.cassandra.model.thrift.ThriftColumnQuery.Anonymous-0453ced7-df59-400c-a70d-7c96f01c9540.doInKeyspace(me.prettyprint.cassandra.service.KeyspaceService),me.prettyprint.cassandra.model.thrift.ThriftCounterColumnQuery.Anonymous-b9ae99bb-f6f2-4b55-9c88-bb5fff5ec690.doInKeyspace(me.prettyprint.cassandra.service.KeyspaceService)	true	1136
329.json	me.prettyprint.hector.api.factory.HFactory.getOrCreateCluster(java.lang.String, me.prettyprint.cassandra.service.CassandraHostConfigurator, java.util.Map<java.lang.String, java.lang.String>)	noCall	noCall	true	1135
2780.json	me.prettyprint.cassandra.service.CassandraHostConfigurator.getAutoDiscoverHosts()	1049.json	me.prettyprint.cassandra.jndi.CassandraClientJndiResourceFactory.configure(javax.naming.Reference)	true	988
131.json	me.prettyprint.hom.KeyDefinition.setPkClass(java.lang.Class<?>)	noCall	noCall	false	910
1715.json	me.prettyprint.cassandra.model.thrift.ThriftMultigetSuperSliceQuery.Anonymous-fe8046f6-e430-4731-9774-b9454f12ee69.doInKeyspace(me.prettyprint.cassandra.service.KeyspaceService)	noCall	noCall	true	1094
857.json	me.prettyprint.cassandra.connection.client.HThriftClient.getCreatedTime()	noCall	noCall	true	193
